PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
Elfrid Payton,100,4,0.38,0.87,1.3,3,3.8,2.5,0,1.8,8,2.8,7.3,1.3,1.5,-1.182379473,0.591604243,-0.145446727,-0.896219276,0.414964346,2.923056194,-1.022543463,0.067770924,-1.032330011
Lou Williams,101,8,0.4,0.83,1.8,3.8,5.5,0.4,0,3,22,7,17.5,6.3,7.6,-0.946610884,0.350379271,0.381534168,-0.607756021,1.213424322,-1.087671024,-1.022543463,-1.07765314,1.312542246
Troy Brown,102,4,0.51,1,0.8,5,1.5,1.5,0.3,0.8,9.8,3.8,7.5,1.5,1.5,0.350116354,1.3755854,-0.672427621,-0.175061138,-0.665305033,1.01318609,-0.564346243,1.022290977,-0.730846435
Rodney Hood,103,7,0.49,0.81,2,4.1,0.6,1,0.6,1.1,12.9,4.6,9.4,1.7,2.1,0.114347766,0.229766785,0.592326525,-0.4995823,-1.088019138,0.058251038,-0.106149023,0.735934961,-0.211624721
Tomas Satoransky,104,9,0.47,0.93,1.2,2.8,5.7,1.1,0.2,1.9,8.8,3.1,6.6,1.3,1.4,-0.121420823,0.9534417,-0.250842906,-0.96833509,1.30736079,0.249238049,-0.717078649,-0.027681082,-0.898337311
PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
Nemanja Bjelica,105,8,0.52,1,1.8,5,2.1,1,0.4,1,8.8,3.4,6.6,0.3,0.3,0.468000649,1.3755854,0.381534168,-0.175061138,-0.38349563,0.058251038,-0.411613836,0.831386966,-0.898337311
CJ McCollum,106,7,0.4,0.91,2,3.1,3.6,0.7,0.3,2.7,20.7,7.9,19.6,3,3.3,-0.946610884,0.832829214,0.592326525,-0.860161369,0.321027879,-0.514709993,-0.564346243,-0.791297124,1.094804108
George Hill,107,8,0.59,0.67,1.9,2.9,2.9,0.9,0.1,0.4,11.4,4.3,7.3,1,1.5,1.293190709,-0.614520615,0.486930346,-0.932277183,-0.007749759,-0.132735972,-0.869811056,1.404098998,-0.462861035
Cody Zeller,108,6,0.5,0.73,0.7,10.5,1.5,0.5,0.5,1.5,12.8,5,10,2.2,3,0.23223206,-0.252683158,-0.7778238,1.808123742,-0.665305033,-0.896684014,-0.258881429,0.35412694,-0.228373809
Moritz Wagner,109,7,0.59,0.9,1,4.9,0.3,0.7,1,2.6,11.1,4.1,7,1.9,2.1,1.293190709,0.772522971,-0.461635264,-0.211119045,-1.228923839,-0.514709993,0.504780604,-0.695845119,-0.513108297
Marcus Smart,110,6,0.36,0.77,2.2,3.8,4.7,1.2,0.3,0.8,10.2,3.5,9.7,1,1.3,-1.418148061,-0.011458186,0.803118883,-0.607756021,0.837678451,0.440225059,-0.564346243,1.022290977,-0.663850085
Maxi Kleber,111,6,0.44,0.94,1.3,7,1.3,0.2,1.3,1.2,9.7,3.3,7.5,1.7,1.8,-0.475073706,1.013747943,-0.145446727,0.546097,-0.759241501,-1.469645045,0.962977824,0.640482956,-0.747595523
Jonas Valanciunas,112,7,0.48,0.89,0.6,9.6,2.3,0.3,0.6,2,11.4,4.6,9.6,1.7,1.9,-0.003536529,0.712216728,-0.883219979,1.48360258,-0.289559162,-1.278658034,-0.106149023,-0.123133087,-0.462861035
Meyers Leonard,113,7,0.63,0.67,1.3,4.9,1,0.7,0.9,0.7,9,3.6,5.7,0.6,0.9,1.764727887,-0.614520615,-0.145446727,-0.211119045,-0.900146202,-0.514709993,0.352048197,1.117742982,-0.864839136
Danny Green,114,7,0.49,0.57,2.4,3,1,1.4,0.4,0.9,10.6,3.9,8,0.4,0.7,0.114347766,-1.217583044,1.013911241,-0.896219276,-0.900146202,0.82219908,-0.411613836,0.926838971,-0.596853735
Nerlens Noel,115,7,0.71,0.8,0,4.6,1.3,0.7,1.6,1.1,7.3,2.9,4.1,1.6,2,2.707802242,0.169460542,-1.515597052,-0.319292766,-0.759241501,-0.514709993,1.421175044,0.735934961,-1.149573624
Goran Dragic,116,7,0.46,0.7,2.3,3,4.6,0.6,0.4,2.7,15.1,4.6,9.9,3.7,5.3,-0.239305118,-0.433601886,0.908515062,-0.896219276,0.790710217,-0.705697003,-0.411613836,-0.791297124,0.156855205
Eric Bledsoe,117,8,0.45,0.68,1.4,5.9,4.5,0.8,0.1,2,14.5,5.6,12.4,1.9,2.8,-0.357189412,-0.554214372,-0.040050548,0.149460024,0.743741983,-0.323722983,-0.869811056,-0.123133087,0.05636068
PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
De'Aaron Fox,118,8,0.41,0.7,1.3,4,6.6,0.8,0.5,4,18.4,6.1,14.8,4.9,7,-0.828726589,-0.433601886,-0.145446727,-0.535640207,1.730074895,-0.323722983,-0.258881429,-2.032173193,0.709575094
Patrick Beverley,119,8,0.38,0.71,0.9,6.5,3.1,1.8,0.4,1.9,7.9,3,8,1,1.4,-1.182379473,-0.373295643,-0.567031442,0.365807466,0.086186709,1.586147121,-0.411613836,-0.027681082,-1.049079099
Paul Millsap,120,7,0.45,0.97,1.1,5.3,1,0.6,0.6,0.9,11.4,3.7,8.3,2.9,3,-0.357189412,1.194666671,-0.356239085,-0.066887417,-0.900146202,-0.705697003,-0.106149023,0.926838971,-0.462861035
Robert Williams,121,5,0.69,0.5,0,4.8,2.2,1.2,1.2,0.6,4.6,2.2,3.2,0.2,0.4,2.472033653,-1.639726744,-1.515597052,-0.247176952,-0.336527396,0.440225059,0.810245418,1.213194987,-1.601798988
Ivica Zubac,122,8,0.7,0.87,0,6,0.5,0.1,1.4,1,8.9,3.1,4.4,2.6,3,2.589917947,0.591604243,-1.515597052,0.185517931,-1.134987372,-1.660632055,1.115710231,0.831386966,-0.881588223
Jabari Parker,123,7,0.56,0.74,1.1,4.6,1.1,0.7,0.3,2.3,15.1,6,10.7,2,2.7,0.939537826,-0.192376915,-0.356239085,-0.319292766,-0.853177968,-0.514709993,-0.564346243,-0.409489103,0.156855205
Tyler Herro,124,7,0.42,0.84,1.7,5.6,2.6,0.9,0,2.3,13.7,4.7,11.1,2.6,3.1,-0.710842295,0.410685514,0.276137989,0.041286303,-0.14865446,-0.132735972,-1.022543463,-0.409489103,-0.077632021
Derrick White,125,7,0.52,0.85,1,2.7,1.9,0.6,0.6,0.7,12.4,4.3,8.3,2.9,3.4,0.468000649,0.470991757,-0.461635264,-1.004392997,-0.477432097,-0.705697003,-0.106149023,1.117742982,-0.295370159
Patty Mills,126,7,0.49,0.85,2.4,1.6,1.7,1.1,0,1.4,11.9,3.9,8,1.7,2,0.114347766,0.470991757,1.013911241,-1.401029973,-0.571368565,0.249238049,-1.022543463,0.449578945,-0.379115597
Caris LeVert,127,7,0.46,0.65,1.7,4.9,3.7,0.9,0,3.7,19.4,7.6,16.7,2.6,4,-0.239305118,-0.735133101,0.276137989,-0.211119045,0.367996112,-0.132735972,-1.022543463,-1.745817177,0.87706597
Aaron Gordon,128,8,0.44,0.67,1,6.3,2.8,0.9,0.5,1.5,13.3,5.1,11.5,2,3,-0.475073706,-0.614520615,-0.461635264,0.293691652,-0.054717992,-0.132735972,-0.258881429,0.35412694,-0.144628371
Wendell Carter,129,9,0.58,0.64,0.1,8.8,0.7,0.3,1.1,1.4,12.8,5,8.6,2.7,4.2,1.175306415,-0.795439344,-1.410200874,1.195139324,-1.041050904,-1.278658034,0.657513011,0.449578945,-0.228373809
Glenn Robinson,130,8,0.46,0.87,1.1,6.5,1.6,0.8,0.3,1,10.6,4.1,9,1.3,1.5,-0.239305118,0.591604243,-0.356239085,0.365807466,-0.618336799,-0.323722983,-0.564346243,0.831386966,-0.596853735
PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
Rudy Gay,131,7,0.45,0.79,1,7.6,2.6,0.4,0.4,1.7,11.1,4.1,9.1,1.9,2.4,-0.357189412,0.1091543,-0.461635264,0.762444441,-0.14865446,-1.087671024,-0.411613836,0.163222929,-0.513108297
Shabazz Napier,132,6,0.31,0.85,1.2,2.5,4.5,1.5,0.5,2,7.8,2.2,7.2,2.3,2.7,-2.007569533,0.470991757,-0.250842906,-1.076508811,0.743741983,1.01318609,-0.258881429,-0.123133087,-1.065828186
Garrett Temple,133,7,0.47,0.77,1.3,2.6,1.7,1.4,0.6,0.6,7.1,2.4,5.1,1,1.3,-0.121420823,-0.011458186,-0.145446727,-1.040450904,-0.571368565,0.82219908,-0.106149023,1.213194987,-1.183071799
J.J. Barea,134,1,0.5,1,3,1,3,0,0,2,11,3,6,2,2,0.23223206,1.3755854,1.646288314,-1.617377414,0.039218475,-1.851619065,-1.022543463,-0.123133087,-0.529857385
Dennis Schroder,135,7,0.4,0.74,1,5.3,3.9,1.1,0.3,2.4,13.6,5.3,13.3,2,2.7,-0.946610884,-0.192376915,-0.461635264,-0.066887417,0.46193258,0.249238049,-0.564346243,-0.504941108,-0.094381108
Evan Fournier,136,8,0.45,0.88,1.5,3,2.4,0.8,0.1,2.3,14.3,5.3,11.8,2.3,2.6,-0.357189412,0.651910486,0.065345631,-0.896219276,-0.242590928,-0.323722983,-0.869811056,-0.409489103,0.022862505
JaMychal Green,137,8,0.5,0.87,2.4,5.1,0.3,0.3,0.3,0.6,10.1,3.3,6.6,1.3,1.5,0.23223206,0.591604243,1.013911241,-0.139003231,-1.228923839,-1.278658034,-0.564346243,1.213194987,-0.680599173
Goga Bitadze,138,6,0.48,0.75,0.5,4.8,1.5,0,2.2,1.2,6.7,2.3,4.8,1.5,2,-0.003536529,-0.132070672,-0.988616158,-0.247176952,-0.665305033,-1.851619065,2.337569485,0.640482956,-1.25006815
Dario Saric,139,7,0.4,0.64,1.3,6.4,2.1,1.4,0.3,1.6,8.9,3.4,8.6,0.7,1.1,-0.946610884,-0.795439344,-0.145446727,0.329749559,-0.38349563,0.82219908,-0.564346243,0.258674934,-0.881588223
Julius Randle,140,8,0.44,0.61,0.5,9.5,4.3,0.8,0.3,4.3,14.3,5.8,13.1,2.3,3.8,-0.475073706,-0.976358072,-0.988616158,1.447544673,0.649805516,-0.323722983,-0.564346243,-2.318529209,0.022862505
Miles Bridges,141,7,0.48,0.65,1.7,4.7,2,0.3,0.7,2.4,13.3,5.1,10.6,1.3,2,-0.003536529,-0.735133101,0.276137989,-0.283234859,-0.430463863,-1.278658034,0.046583384,-0.504941108,-0.144628371
Gorgui Dieng,142,4,0.52,0.83,0.5,4,1.3,0.8,1,0.8,8,3,5.8,1.5,1.8,0.468000649,0.350379271,-0.988616158,-0.535640207,-0.759241501,-0.323722983,0.504780604,1.022290977,-1.032330011
D'Angelo Russell,143,5,0.39,0.71,2.2,3.6,6.4,0,0.2,1.8,19,6.4,16.6,4,5.6,-1.064495178,-0.373295643,0.803118883,-0.679871835,1.636138427,-1.851619065,-0.717078649,0.067770924,0.81006962
PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
Justise Winslow,144,5,0.39,0.59,0.6,8,4.8,1,0.6,3.2,13.8,5.6,14.4,2,3.4,-1.064495178,-1.096970558,-0.883219979,0.906676069,0.884646685,0.058251038,-0.106149023,-1.26855715,-0.060882933
Otto Porter,145,9,0.42,0.77,1.8,3.4,1.6,1,0.3,0.8,11.2,3.9,9.3,1.7,2.2,-0.710842295,-0.011458186,0.381534168,-0.751987648,-0.618336799,0.058251038,-0.564346243,1.022290977,-0.49635921
Langston Galloway,146,9,0.4,0.93,1.6,2.1,1.8,0.8,0.3,0.6,10.1,2.9,7.2,2.8,3,-0.946610884,0.9534417,0.17074181,-1.220740438,-0.524400331,-0.323722983,-0.564346243,1.213194987,-0.680599173
Jarrett Allen,147,7,0.63,0.5,0,9.7,1,0.4,1.3,1.6,9.1,3.7,5.9,1.7,3.4,1.764727887,-1.639726744,-1.515597052,1.519660486,-0.900146202,-1.087671024,0.962977824,0.258674934,-0.848090048
Willie Cauley-Stein,148,5,0.57,1,0,5,1.4,0.8,0.4,0.2,8,3.4,6,1.2,1.2,1.057422121,1.3755854,-1.515597052,-0.175061138,-0.712273267,-0.323722983,-0.411613836,1.595003009,-1.032330011
Cedi Osman,149,7,0.41,0.67,2.3,3.1,1.7,1,0.3,0.9,9.7,3.4,8.3,0.6,0.9,-0.828726589,-0.614520615,0.908515062,-0.860161369,-0.571368565,0.058251038,-0.564346243,0.926838971,-0.747595523
Joe Ingles,150,8,0.41,1,1.6,3.9,3.4,0.9,0.1,1.3,7.6,2.8,6.9,0.5,0.5,-0.828726589,1.3755854,0.17074181,-0.571698114,0.227091411,-0.132735972,-0.869811056,0.54503095,-1.099326362
Bryn Forbes,151,7,0.4,0.88,2.4,3.3,1.3,0.6,0,0.6,14.6,5,12.4,2.1,2.4,-0.946610884,0.651910486,1.013911241,-0.788045555,-0.759241501,-0.705697003,-1.022543463,1.213194987,0.073109767
Avery Bradley,152,6,0.52,0.7,1,3.3,0.7,1.3,0.2,1,10.7,4.5,8.7,0.7,1,0.468000649,-0.433601886,-0.461635264,-0.788045555,-1.041050904,0.631212069,-0.717078649,0.831386966,-0.580104647
Gary Harris,153,7,0.43,0.8,1.6,3,1.4,1.3,0.1,1.4,11.7,4.3,10,1.6,2,-0.592958001,0.169460542,0.17074181,-0.896219276,-0.712273267,0.631212069,-0.869811056,0.449578945,-0.412613772
Omari Spellman,154,8,0.45,0.86,0.4,5.8,1.3,0.8,0.8,1.1,6.9,2.4,5.3,1.8,2.1,-0.357189412,0.531298,-1.094012337,0.113402117,-0.759241501,-0.323722983,0.199315791,0.735934961,-1.216569974
Jae Crowder,155,7,0.34,0.71,1.9,5.4,2.7,1,0.4,1.6,9.6,3,8.9,1.7,2.4,-1.65391665,-0.373295643,0.486930346,-0.03082951,-0.101686226,0.058251038,-0.411613836,0.258674934,-0.764344611
Tony Snell,156,9,0.47,1,2.3,1.6,1.9,0.6,0.2,0.2,9.7,3.6,7.7,0.2,0.2,-0.121420823,1.3755854,0.908515062,-1.401029973,-0.477432097,-0.705697003,-0.717078649,1.595003009,-0.747595523
PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
James Johnson,157,2,0.58,0.5,1,2.5,1.5,1.5,0,0.5,8.5,3.5,6,0.5,1,1.175306415,-1.639726744,-0.461635264,-1.076508811,-0.665305033,1.01318609,-1.022543463,1.308646993,-0.948584574
DeAndre Jordan,158,7,0.57,0.48,0,9.3,1.6,0.4,1.3,1.4,6.1,2.6,4.6,1,2.1,1.057422121,-1.76033923,-1.515597052,1.375428859,-0.618336799,-1.087671024,0.962977824,0.449578945,-1.350562675
Kelly Olynyk,159,7,0.33,0.79,1.4,5.4,1.7,1,0.7,1.4,6.9,2.1,6.3,1.1,1.4,-1.771800944,0.1091543,-0.040050548,-0.03082951,-0.571368565,0.058251038,0.046583384,0.449578945,-1.216569974
Alec Burks,160,5,0.46,0.85,1.4,3.6,2,0.4,0.2,1.2,12.4,4.4,9.6,2.2,2.6,-0.239305118,0.470991757,-0.040050548,-0.679871835,-0.430463863,-1.087671024,-0.717078649,0.640482956,-0.295370159
Damion Lee,161,8,0.43,0.85,1.4,4.3,1.9,0.5,0,1.4,11.9,3.5,8.1,3.5,4.1,-0.592958001,0.470991757,-0.040050548,-0.427466486,-0.477432097,-0.896684014,-1.022543463,0.449578945,-0.379115597
Kris Dunn,162,9,0.46,0.5,0.1,2.4,2.7,2.2,0.2,0.8,6.1,2.8,6.1,0.4,0.8,-0.239305118,-1.639726744,-1.410200874,-1.112566717,-0.101686226,2.350095162,-0.717078649,1.022290977,-1.350562675
Jaren Jackson,163,6,0.4,0.78,0.8,5.2,1,0.5,1.3,2.3,11,3.8,9.5,2.5,3.2,-0.946610884,0.048848057,-0.672427621,-0.102945324,-0.900146202,-0.896684014,0.962977824,-0.409489103,-0.529857385
Zach Collins,164,3,0.48,1,1,4,2,0,0.7,2,9,3,6.3,2,2,-0.003536529,1.3755854,-0.461635264,-0.535640207,-0.430463863,-1.851619065,0.046583384,-0.123133087,-0.864839136
Daniel Theis,165,5,0.35,0.67,0.2,6.6,0.6,0,2.6,0.6,5,1.8,5.2,1.2,1.8,-1.536032356,-0.614520615,-1.304804695,0.401865372,-1.088019138,-1.851619065,2.948499111,1.213194987,-1.534802638
Larry Nance,166,7,0.49,0.7,1.3,6.1,1.3,0.3,0.4,1.1,10.4,3.9,8,1.4,2,0.114347766,-0.433601886,-0.145446727,0.221575838,-0.759241501,-1.278658034,-0.411613836,0.735934961,-0.63035191
Collin Sexton,167,7,0.42,0.81,1.7,3.3,2.1,0.4,0.1,1.9,17.4,6.4,15.1,2.9,3.6,-0.710842295,0.229766785,0.276137989,-0.788045555,-0.38349563,-1.087671024,-0.869811056,-0.027681082,0.542084219
Michael Carter-Williams,168,5,0.36,1,0.4,4,1.2,1.4,0.8,0.8,4.6,1.6,4.4,1,1,-1.418148061,1.3755854,-1.094012337,-0.535640207,-0.806209735,0.82219908,0.199315791,1.022290977,-1.601798988
Markelle Fultz,169,8,0.48,0.77,0.5,2,3.3,1.3,0,1.8,10.3,4.4,9.1,1,1.3,-0.003536529,-0.011458186,-0.988616158,-1.256798345,0.180123177,0.631212069,-1.022543463,0.067770924,-0.647100998
PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
Duncan Robinson,170,7,0.51,1,2.4,2.1,0.4,0,0.7,0.6,10,3.7,7.3,0.1,0.1,0.350116354,1.3755854,1.013911241,-1.220740438,-1.181955606,-1.851619065,0.046583384,1.213194987,-0.69734826
Jahlil Okafor,171,7,0.62,0.68,0,5.1,1.1,0.4,1,1.9,9.9,3.9,6.3,2.1,3.1,1.646843592,-0.554214372,-1.515597052,-0.139003231,-0.853177968,-1.087671024,0.504780604,-0.027681082,-0.714097348
Spencer Dinwiddie,172,7,0.39,0.78,1.1,2.1,4.7,0.6,0.4,3,14,4.4,11.4,4,5.1,-1.064495178,0.048848057,-0.356239085,-1.220740438,0.837678451,-0.705697003,-0.411613836,-1.07765314,-0.027384758
Bobby Portis,173,8,0.41,0.82,0.9,7.4,1.4,0.5,0.4,1,9.5,3.9,9.4,0.9,1.1,-0.828726589,0.290073028,-0.567031442,0.690328628,-0.712273267,-0.896684014,-0.411613836,0.831386966,-0.781093698
Seth Curry,174,7,0.48,0.82,1.6,1.4,1.6,0.9,0.3,0.9,8.7,2.9,6.1,1.4,1.7,-0.003536529,0.290073028,0.17074181,-1.473145787,-0.618336799,-0.132735972,-0.564346243,0.926838971,-0.915086399
Royce O'Neale,175,8,0.55,1,0.9,3.9,1.9,0.6,0.5,1.1,5.9,2.4,4.4,0.3,0.3,0.821653532,1.3755854,-0.567031442,-0.571698114,-0.477432097,-0.705697003,-0.258881429,0.735934961,-1.38406085
Ersan Ilyasova,176,8,0.41,0.87,1,6.1,0.5,0.6,0.6,0.6,7,2.4,5.9,1.3,1.5,-0.828726589,0.591604243,-0.461635264,0.221575838,-1.134987372,-0.705697003,-0.106149023,1.213194987,-1.199820887
RJ Barrett,177,8,0.43,0.5,1.4,6.3,3.9,1.4,0.4,3,17.9,6.6,15.5,3.3,6.6,-0.592958001,-1.639726744,-0.040050548,0.293691652,0.46193258,0.82219908,-0.411613836,-1.07765314,0.625829656
Markieff Morris,178,9,0.46,0.73,1.4,3.9,1.8,0.8,0.1,2.6,11.9,4.4,9.6,1.6,2.2,-0.239305118,-0.252683158,-0.040050548,-0.571698114,-0.524400331,-0.323722983,-0.869811056,-0.695845119,-0.379115597
Mike Conley,179,8,0.33,0.79,1.5,2.6,3.6,1.3,0.3,3.3,12.8,4.1,12.5,3,3.8,-1.771800944,0.1091543,0.065345631,-1.040450904,0.321027879,0.631212069,-0.564346243,-1.364009156,-0.228373809
Rui Hachimura,180,7,0.45,1,0.6,6,1.3,0.4,0.1,1,12.6,5.6,12.4,0.9,0.9,-0.357189412,1.3755854,-0.883219979,0.185517931,-0.759241501,-1.087671024,-0.869811056,0.831386966,-0.261871984
Mario Hezonja,181,7,0.4,0.82,1,6.4,1,0.9,0.3,0.9,6.1,2.1,5.3,0.9,1.1,-0.946610884,0.290073028,-0.461635264,0.329749559,-0.900146202,-0.132735972,-0.564346243,0.926838971,-1.350562675
Mason Plumlee,182,7,0.59,0.67,0,5.3,2.7,0.7,0.4,0.9,6.7,2.6,4.4,1.6,2.4,1.293190709,-0.614520615,-1.515597052,-0.066887417,-0.101686226,-0.514709993,-0.411613836,0.926838971,-1.25006815
PLAYER,,,,,,,,,,,,,,,,,,,,,,,,
Frank Jackson,183,7,0.46,0.85,1.4,1,1.6,0.9,0.1,1.7,11.7,4.3,9.3,1.7,2,-0.239305118,0.470991757,-0.040050548,-1.617377414,-0.618336799,-0.132735972,-0.869811056,0.163222929,-0.412613772
Kent Bazemore,184,7,0.37,0.58,1,5,1.3,1.1,1,1.6,7.9,2.9,7.9,1.1,1.9,-1.300263767,-1.157276801,-0.461635264,-0.175061138,-0.759241501,0.249238049,0.504780604,0.258674934,-1.049079099
Kevin Knox,185,8,0.43,0.68,1.9,3.5,1.4,0.8,0.1,0.9,11,3.6,8.3,1.9,2.8,-0.592958001,-0.554214372,0.486930346,-0.715929742,-0.712273267,-0.323722983,-0.869811056,0.926838971,-0.529857385
Josh Okogie,186,7,0.51,0.65,0.4,4.9,2.1,1.4,0.1,1.7,7.9,2.7,5.3,2,3.1,0.350116354,-0.735133101,-1.094012337,-0.211119045,-0.38349563,0.82219908,-0.869811056,0.163222929,-1.049079099
Anfernee Simons,187,7,0.53,0.9,1.3,1.4,0.7,0.9,0.1,1.3,9.6,3.7,7,0.9,1,0.585884943,0.772522971,-0.145446727,-1.473145787,-1.041050904,-0.132735972,-0.869811056,0.54503095,-0.764344611
Christian Wood,188,8,0.62,0.65,1,4.3,0.3,0.1,0.9,1,8.8,3.1,5,1.5,2.3,1.646843592,-0.735133101,-0.461635264,-0.427466486,-1.228923839,-1.660632055,0.352048197,0.831386966,-0.898337311
Donte DiVincenzo,189,5,0.44,0.5,1.8,3.2,1.2,0.8,0.4,1,7.8,2.8,6.4,0.4,0.8,-0.475073706,-1.639726744,0.381534168,-0.824103462,-0.806209735,-0.323722983,-0.411613836,0.831386966,-1.065828186
Bogdan Bogdanovic,190,8,0.34,0.67,2.4,2.4,3.1,1,0,1.4,11,3.6,10.5,1.4,2.1,-1.65391665,-0.614520615,1.013911241,-1.112566717,0.086186709,0.058251038,-1.022543463,0.449578945,-0.529857385
Kyle Anderson,191,7,0.53,0.61,0.1,4.6,2.1,0.7,0.7,0.7,7.6,3,5.7,1.4,2.3,0.585884943,-0.976358072,-1.410200874,-0.319292766,-0.38349563,-0.514709993,0.046583384,1.117742982,-1.099326362
Kenrich Williams,192,7,0.41,0.54,1,4.1,1.4,1,0.7,0.4,5.1,1.7,4.1,0.7,1.3,-0.828726589,-1.398501772,-0.461635264,-0.4995823,-0.712273267,0.058251038,0.046583384,1.404098998,-1.51805355
Jaxson Hayes,193,4,0.62,0.65,0,3.8,1.3,1,0.3,0.8,7.8,3.3,5.3,1.3,2,1.646843592,-0.735133101,-1.515597052,-0.607756021,-0.759241501,0.058251038,-0.564346243,1.022290977,-1.065828186
Thaddeus Young,194,9,0.46,0.11,1.3,3.6,1.4,1.2,0.3,1.4,9.9,4.2,9.1,0.1,0.9,-0.239305118,-3.991670216,-0.145446727,-0.679871835,-0.712273267,0.440225059,-0.564346243,0.449578945,-0.714097348
Mikal Bridges,195,7,0.56,0.82,0.1,3.1,1,1.7,0,0.7,4.7,1.9,3.4,0.9,1.1,0.939537826,0.290073028,-1.410200874,-0.860161369,-0.900146202,1.395160111,-1.022543463,1.117742982,-1.585049901
Jevon Carter,196,7,0.38,1,1.4,2.1,2.4,1.1,0.1,1.7,5.7,1.9,5,0.6,0.6,-1.182379473,1.3755854,-0.040050548,-1.220740438,-0.242590928,0.249238049,-0.869811056,0.163222929,-1.417559025
Derrick Jones,197,3,0.65,1,0.3,1.3,0,1,0,0.3,8.7,3.7,5.7,1,1,2.000496475,1.3755854,-1.199408516,-1.509203693,-1.369828541,0.058251038,-1.022543463,1.499551003,-0.915086399
DeAndre' Bembry,198,7,0.59,0.38,0.1,4.6,3.3,1.4,0.1,2.1,9.6,4.1,7,1.1,2.9,1.293190709,-2.363401658,-1.410200874,-0.319292766,0.180123177,0.82219908,-0.869811056,-0.218585092,-0.764344611
JJ Redick,199,7,0.39,0.69,2.6,1.6,1.4,0.3,0.6,1.7,10.6,3.4,8.7,1.1,1.6,-1.064495178,-0.493908129,1.224703599,-1.401029973,-0.712273267,-1.278658034,-0.106149023,0.163222929,-0.596853735